Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,119.25,118.5,118.75,119.25,146494.0,119.25
2014-01-03,119.26799774169922,118.5,118.75,119.0,251506.0,119.0
2014-01-06,120.75,119.0,119.25,119.0,839977.0,119.0
2014-01-07,120.0,118.75,119.25,120.0,867732.0,120.0
2014-01-08,120.0,118.5,118.75,119.5,192558.0,119.5
2014-01-09,119.25,118.5,118.5,119.25,262044.0,119.25
2014-01-10,119.75,118.5,119.0,118.5,1269695.0,118.5
2014-01-13,119.75,119.08799743652344,119.5,119.5,581112.0,119.5
2014-01-14,120.0,119.01000213623047,120.0,119.75,216318.0,119.75
2014-01-15,120.75,119.01000213623047,119.75,120.5,273276.0,120.5
2014-01-16,121.0,119.75,120.0,120.0,192206.0,120.0
2014-01-17,120.75,120.0,120.0,120.75,297103.0,120.75
2014-01-20,120.75,119.75,119.75,120.75,186766.0,120.75
2014-01-21,121.75,120.03800201416016,120.75,121.5,607058.0,121.5
2014-01-22,121.48999786376953,120.75,120.75,120.75,126655.0,120.75
2014-01-23,121.5,120.5,121.5,121.5,205080.0,121.5
2014-01-24,121.5,120.5,120.5,120.5,225188.0,120.5
2014-01-27,121.0,120.5,120.5,121.0,126908.0,121.0
2014-01-28,121.5,121.0,121.5,121.5,127528.0,121.5
2014-01-29,121.5,120.5,120.75,121.5,230380.0,121.5
2014-01-30,121.75,120.83000183105469,121.25,121.75,948227.0,121.75
2014-01-31,122.98999786376953,121.625,122.0,122.75,215604.0,122.75
2014-02-03,122.75,121.25,121.25,122.75,334964.0,122.75
2014-02-04,121.91699981689453,120.5,121.75,120.5,73830.0,120.5
2014-02-05,122.0,120.75,120.75,121.0,152383.0,121.0
2014-02-06,122.0,120.5,122.0,120.5,96941.0,120.5
2014-02-07,122.25,120.73699951171875,122.0,122.0,75203.0,122.0
2014-02-10,121.77799987792969,120.61000061035156,121.25,121.75,70144.0,121.75
2014-02-11,123.0,120.70999908447266,123.0,123.0,82231.0,123.0
2014-02-12,123.0,121.43800354003906,123.0,123.0,256850.0,123.0
2014-02-13,123.0,121.4000015258789,123.0,123.0,110422.0,123.0
2014-02-14,123.0,121.4000015258789,123.0,123.0,104624.0,123.0
2014-02-17,122.5,121.11000061035156,122.0,122.0,66189.0,122.0
2014-02-18,122.5,121.0,122.25,122.25,164089.0,122.25
2014-02-19,122.25,120.5,120.5,122.25,32005.0,122.25
2014-02-20,122.75,120.5,122.75,122.75,175806.0,122.75
2014-02-21,122.75,120.5,121.5,122.75,464339.0,122.75
2014-02-24,122.5,120.5,120.5,122.5,488964.0,122.5
2014-02-25,124.0,121.75,122.0,124.0,905571.0,124.0
2014-02-26,122.87000274658203,121.80000305175781,122.0,122.0,230782.0,122.0
2014-02-27,122.87000274658203,121.9749984741211,122.5,122.0,176611.0,122.0
2014-02-28,123.0,122.45999908447266,122.75,122.5,364952.0,122.5
2014-03-03,123.98999786376953,122.25,122.5,122.25,114521.0,122.25
2014-03-04,123.25,122.25,122.5,123.25,111638.0,123.25
2014-03-05,123.25,122.25,122.25,122.25,161206.0,122.25
2014-03-06,123.0,122.25,122.25,122.25,202497.0,122.25
2014-03-07,123.0,122.4000015258789,122.75,122.5,137865.0,122.5
2014-03-10,124.0,122.5,122.5,123.0,588642.0,123.0
2014-03-11,123.93800354003906,122.0,122.25,122.5,198689.0,122.5
2014-03-12,123.29000091552734,122.0,122.0,122.25,437168.0,122.25
2014-03-13,124.5,122.61000061035156,123.5,123.25,218711.0,123.25
2014-03-14,123.49500274658203,122.5,123.25,122.5,109379.0,122.5
2014-03-17,123.38999938964844,122.23999786376953,122.25,122.25,170022.0,122.25
2014-03-18,123.9800033569336,122.25,122.25,122.75,166291.0,122.75
2014-03-19,123.52899932861328,122.5,122.5,122.75,67086.0,122.75
2014-03-20,124.5,122.5,124.5,123.0,94075.0,123.0
2014-03-21,124.75,122.75,124.75,123.0,187141.0,123.0
2014-03-24,123.82499694824219,122.25,123.0,123.75,246374.0,123.75
2014-03-25,124.75,122.25,122.5,122.75,173686.0,122.75
2014-03-26,124.75,122.25,123.0,122.25,256523.0,122.25
2014-03-27,123.5,122.25,122.25,122.25,101284.0,122.25
2014-03-28,123.0,121.7509994506836,122.25,122.25,218792.0,122.25
2014-03-31,123.25,121.83100128173828,122.5,122.25,361759.0,122.25
2014-04-01,123.3499984741211,121.5,121.75,122.0,442868.0,122.0
2014-04-02,123.0,121.5,121.5,122.75,450454.0,122.75
2014-04-03,122.5,121.6500015258789,121.75,121.75,159764.0,121.75
2014-04-04,122.75,121.5,122.5,121.5,222127.0,121.5
2014-04-07,122.0,121.5,122.0,121.5,127135.0,121.5
2014-04-08,122.0,121.0,122.0,121.0,350933.0,121.0
2014-04-09,122.0,121.0,122.0,121.0,190239.0,121.0
2014-04-10,122.0,121.0,121.25,121.25,151184.0,121.25
2014-04-11,121.0,120.0,121.0,120.0,506507.0,120.0
2014-04-14,120.75,119.9000015258789,120.25,120.5,137556.0,120.5
2014-04-15,120.625,119.75,120.0,119.75,81042.0,119.75
2014-04-16,121.0,119.75,121.0,119.75,172153.0,119.75
2014-04-17,120.25,119.75,120.25,120.25,54965.0,120.25
2014-04-22,122.0,120.26000213623047,121.75,120.5,147369.0,120.5
2014-04-23,122.0,120.25,121.5,120.25,128509.0,120.25
2014-04-24,121.0,120.25,121.0,120.25,88748.0,120.25
2014-04-25,121.58000183105469,120.25,120.25,120.25,181026.0,120.25
2014-04-28,121.25,120.0,120.25,120.0,196505.0,120.0
2014-04-29,120.75,119.5,119.5,119.5,131230.0,119.5
2014-04-30,120.572998046875,118.25,119.75,118.5,656888.0,118.5
2014-05-01,119.48500061035156,118.50800323486328,119.0,118.75,124077.0,118.75
